x,y
75,0.21499779547535544
75,-0.17033574312789612
75,0.08624312218799284
75,0.17230817488809427
75,0.2720337931971028
75,0.027949566082667826
75,0.02607809937239776
75,0.341338461178516
75,0.21413015610637764
75,0.12283321103787254
75,0.30799897577259266
75,0.05794340961998601
75,0.2146217580386198
75,-0.16384160323733707
75,0.17679820023679113
75,0.09405633459083643
75,0.1704527674365385
75,0.1642241245499731
75,0.05059776029864288
75,0.18993653356777407
75,0.12830974855279165
75,0.04522899247405738
75,0.3921110448713794
75,0.13969277766375632
75,0.09903233857491255
75,-0.3056545548251668
75,0.2024985817729135
75,0.23163940627141305
75,0.36177554149441515
75,0.15761956723870424
75,0.17848568411167812
75,0.25648586496863157
75,0.2512302027311094
75,0.068758935636202
75,0.1419834119463016
75,0.34868589222953544
75,0.27757598046620247
75,-0.011290885615437993
75,0.20615252974469242
75,-0.07204377007525972
75,0.1917657352501812
75,0.06700544697833007
75,0.013130286779418463
75,0.4963831810452533
75,0.1955447658036397
75,0.048410428880101025
75,-0.07320276818146478
75,-0.023310721423417353
75,0.1483733367271153
75,0.1654433421787618
75,0.11577757528024268
75,-0.06568780288422596
75,0.27380647551782267
75,0.1325388188624743
75,0.2858490535859839
75,0.018755230461302796
75,0.14047340304890535
75,0.31880902386967913
75,0.17875187640383894
75,0.1433922594735804
75,0.1561783820767958
75,0.04984815598139562
75,0.31849224897327005
75,-0.1297332418431964
75,0.14016540121981574
75,0.177307377405006
75,0.07391613982781686
90,0.11372025878218125
90,0.11079623577792767
90,0.17700922018980744
90,0.18698185383170082
90,0.12294247870966353
90,0.20952224929974872
90,0.24018604539269037
90,0.14610099538217086
90,0.06605801186271504
90,0.2505552992182931
90,0.16867480999756931
90,0.2739593259555879
90,0.26605650132723935
90,0.2749758944393246
90,0.24994513372635438
90,0.052439672038416756
90,-0.01901489821688744
90,0.0659800349605877
90,0.2018769514734676
90,0.05785081317827215
90,-0.25256846855858645
90,0.15766685610343978
90,0.16027779868295028
90,0.09188816998587827
90,0.034733551133938445
90,0.49493128038282874
90,0.2078043373890409
90,0.3318613424280941
90,0.38127406045285683
90,0.16177244727742773
90,-0.03698368263005308
90,0.1790972265116467
90,0.2133927490659839
90,0.2712048505673131
90,0.15084717833838152
90,0.2573129312095489
90,0.16754958554386676
90,0.121249678177452
90,0.2284324121422029
90,0.13153248293057668
90,0.38251410521605017
90,0.07011067201689013
90,0.18147094910020903
90,0.21190167648042432
90,0.006484099923879085
90,-0.018074259440971144
90,0.15308804214540153
90,0.12023371145453123
90,0.31038508246168545
90,0.17631187382329352
90,0.15188162268868532
90,0.3673652518066972
90,0.06161184583704915
90,0.34791541504700324
90,0.20621302645466041
90,-0.08572741975815261
90,0.12446572763586189
90,0.3281258649013821
90,0.3379089042409762
90,-0.0953185820335734
90,0.179067911759337
90,-0.2406506477630249
90,0.19878615330055568
90,0.19254060130405362
90,0.10394664244889304
90,0.029822826534025706
90,0.16678378700752058
90,0.2618779692422241
90,0.2792000379312275
90,0.05037260056904383
90,0.20307536190115613
90,0.22760747168028866
90,0.510866941935044
90,0.24209662501521903
90,0.1939558383903049
90,0.08422140137400956
90,0.020071628047842578
90,0.17914430865690922
90,0.08314115766416755
90,0.03299110863213744
90,0.06536054271126601
90,0.041990701826620576
90,0.43174220840864325
90,0.21880297794974982
90,0.058670483402892035
90,-0.11162637856474814
90,0.27824056720639356
90,0.08942145387430878
90,0.18546640750471313
90,0.1457308864244879
90,0.22443281891270814
90,0.04270169638868244
90,0.1323822420872294
90,0.4135906768517999
90,0.12067940654012116
90,0.27866021570513044
90,0.15865963540667719
90,0.20876740524804413
90,0.04259519007262105
90,0.27809964450440045
105,0.23851308847430228
105,0.33343094773029397
105,0.13230552633859002
105,0.14132660483124135
105,0.2313969755434464
105,0.04999506570652608
105,0.35297588946841846
105,0.21619107085619602
105,0.1406274460487338
105,0.19506078209855582
105,0.11243821138413505
105,0.1042802591457297
105,0.037889457625207665
105,0.29428126949832806
105,0.14204275168023126
105,0.20057850338301011
105,0.10220347985076055
105,0.12484054475958492
105,0.2132101522937613
105,0.13921139073690664
105,0.5258482718989763
105,0.16470518048377786
105,0.13718248006642933
105,0.16422439776109865
105,0.07021032371544392
105,0.1476339799954602
105,0.11174397873879623
105,0.11925047211977738
105,0.29220768126750163
105,0.07811219445359788
105,0.10022059864382493
105,0.12590053987740027
105,0.26608994427661475
105,-0.0690449020918291
105,0.2582358218804068
105,0.13754460658742565
105,0.15906728748795676
105,0.4601626757040862
105,0.13313439948220762
105,0.04839518627487024
105,0.22855564699082076
105,0.2407719694654682
105,0.22904551996152925
105,0.0581376547577013
105,0.039857147925154185
105,0.11726971799048252
105,0.21022137848105593
105,0.16949293819142422
105,0.1465328326812528
105,-0.1303278655243789
105,0.1860398293551916
105,0.4479533108525557
105,0.17928077807170442
105,0.31669456716444877
105,0.036606890960161995
105,0.34983744184176785
105,0.1081647107870463
105,0.15109656713142697
105,-0.07543601946270094
105,0.15593181864005093
105,0.1669469086527081
105,-0.3207027531387499
105,0.09815947783610864
105,0.1475607695224016
105,0.13970723231172708
105,0.09162481836907062
105,0.273339785164823
105,0.14233280155954212
105,0.17598869804868028
105,0.3348660728967282
105,0.1985035938718566
105,0.413235561033603
105,0.09956619294624545
105,0.2184545539223807
105,0.17042065084084065
105,0.05682504744795502
105,0.17151031500933092
105,0.11285939792634479
105,0.3140136454901547
105,0.23918469243472054
105,0.11746662268248975
105,0.17477570459604458
105,0.1376816573871701
105,0.30445825115746644
105,0.21332115778521932
105,0.2141245319365104
105,0.16470420602488603
105,0.22673372606622402
105,0.08305103750255252
105,0.13012592679714238
105,0.19677790000260825
105,0.11707461383015205
105,0.19126599086458476
105,0.07139796862812041
105,0.03243580745374588
105,0.21489425786128402
105,0.11637174418625817
105,0.08088909613515025
105,0.18194877588088812
105,0.19471057539162126
120,0.18775664497703465
120,0.01418732808887234
120,0.123775617613416
120,0.07407085988719488
120,0.02698160487088081
120,-0.018833168485248918
120,0.19938607640065262
120,0.19930933835254452
120,0.11180943017745469
120,0.0477569006467621
120,0.1363311510543077
120,0.1036147050943056
120,0.1286689318226126
120,0.23288652512990984
120,0.195977831160882
120,0.048708172674101664
120,0.14909751235776586
120,0.2113493841571479
120,0.14478311901662808
120,0.25614773811621283
120,0.1951578361442936
120,0.16981746584823432
120,0.09768561432800486
120,0.20373891346019363
120,0.15416787768265922
120,0.14391437215870284
120,0.1536569059256525
120,0.1102099838972843
120,0.05605880790962162
120,0.0547756044086237
120,-0.031568329555512295
120,0.14581459503530284
120,0.1712836348706998
120,0.048707904013353266
120,0.09769724402241918
120,0.07080480249542385
120,0.19892135649045534
120,0.02198026401878307
120,0.12809634998089625
120,0.17371565574191594
120,0.12193690476275264
120,0.21650579994064667
120,0.10849099300638156
120,0.2572259541156825
120,0.0984338340287854
120,0.001992371583024089
120,0.0876200555221638
120,0.15942640766955254
120,0.3270406469000201
120,0.07385045746063691
120,0.10799707699289583
120,0.1619021961324527
120,0.021761518583275564
120,0.19474246474761694
120,0.2047837777333724
120,0.20284590948890371
120,-0.033044015662144585
120,0.3061723780769697
120,0.0709593446716384
120,0.12344621128911851
120,0.22426085380351612
120,0.2536536413968471
120,0.2653168983259338
120,0.34417937673530324
120,0.17083197743508463
120,0.09168528153027332
120,0.04739119656394279
120,0.043949935102948694
120,0.17160117430065616
120,0.14690805218113032
120,0.23252726233856438
120,0.08409967045047544
120,0.251384743677803
120,0.27302378549477974
120,0.2543624226859121
120,0.09794513679129872
120,0.129837834278857
120,0.17101877617725791
120,0.18156223525150705
120,0.10354857469234338
120,0.24868689480166226
120,0.2510984085289241
120,0.14173710771179396
120,0.09974524324239922
120,0.08217929311714582
120,0.05599015535871224
120,0.03461032993501393
120,0.09548576212714417
120,0.06717285502506694
120,0.2983384285375493
120,0.14452131314741035
120,0.0797410890280517
120,-0.09270366895982624
120,0.13045776022546113
120,0.3610595477500432
120,0.12760095999940166
120,0.11980076194286171
120,0.003842678116477138
120,0.22675133403931047
120,0.09644559181305089
135,0.11618685197580564
135,0.1712166491189492
135,0.2779667615991624
135,0.10233557615873763
135,0.20373816260878105
135,0.14469390458388098
135,0.2270703370570812
135,0.11209283582051618
135,0.15148769135198356
135,0.12105469336346911
135,0.1489879623234886
135,0.16416263711712875
135,0.19022686860914254
135,0.1688688199275679
135,0.12672303641349858
135,0.2938881926787857
135,0.22460719695447218
135,0.14739585930036836
135,0.16483165677515166
135,0.2225495990341581
135,0.20848324876559926
135,0.2050519152947465
135,0.07496097863708531
135,0.16224523973409688
135,0.13572044362504862
135,0.12377243987830819
135,0.2693506582505835
135,0.11761802191395622
135,0.14559225134226275
135,0.0866227150725212
135,0.14838722999781828
135,0.15701580951166857
135,0.5799943546075269
135,0.15185333584862445
135,0.21168282739093647
135,0.3036901514575227
135,0.22141961554602485
135,0.16471189506432132
135,0.05920433484186657
135,0.12752126440095518
135,0.22670924764427372
135,0.0996118379130708
135,0.19874392651344341
135,0.11637862705055894
135,0.1290231994415016
135,0.16382914653932032
135,0.16199175132679347
135,0.008086827832805982
135,-0.016853634588272506
135,0.16180392610196906
135,0.23339542146257702
135,0.032933655348536414
135,0.14677584793189627
135,0.01051683936177364
135,0.15551511645065555
135,0.212800384942247
135,0.07597156811702062
135,0.1433344352159887
135,0.13314867263252106
135,0.13424120834248793
135,0.04910370201377438
135,0.13513840209682512
135,0.16605228542190195
135,0.336619190301529
135,0.14100910617132892
135,0.11711535788381322
135,0.04748107668744437
135,0.16465069682582917
135,0.18223381640842717
135,0.12215925641336232
135,0.13278071394352026
135,0.11437315421095237
135,0.18650323432794508
135,0.33681057749129895
135,0.21420606321086633
135,0.14515821702885887
135,0.09984790510920218
135,0.1746298264787714
135,-0.117829751963548
135,0.15690788553901583
135,0.030250424334409203
135,0.0796212624158993
135,0.1418467888197394
135,0.2232039909380412
135,0.130228071744491
135,0.14017851430453976
135,0.1269453899008143
135,0.18054794171881972
135,0.3288957757027225
135,0.16803954105280713
135,0.13917012324122335
135,0.16589315595141135
135,0.28182505953230985
135,0.12051905518996332
135,0.27876648781003605
135,0.12994263442238743
135,0.24621772450897736
135,0.07234960574760005
135,0.12210978908140552
135,0.14565783530387175
150,0.1839815606849506
150,-0.08879663004998704
150,0.06629891812209118
150,0.17738825562552968
150,0.01679420236568993
150,0.16050913491509683
150,0.14094610642858174
150,0.16280289570196807
150,0.12661165753016915
150,0.29360587634458574
150,0.15922665078145148
150,0.15474094926376697
150,0.15849186308271118
150,0.20793749493737398
150,0.029859162838790813
150,0.09792482009638005
150,0.08718106386583949
150,0.25867275158846414
150,0.35433452055722353
150,0.13062582061851383
150,0.19942761068537976
150,0.1762860465731572
150,0.12223931984150783
150,0.11387367605072643
150,0.11285612765339902
150,0.1479593401209652
150,0.07130325397575749
150,0.13590922005585088
150,0.22328644100589434
150,0.09066884687605276
150,0.16983908509589563
150,0.15664706359194272
150,0.08397678570832795
150,0.17598228998824872
150,0.17620371967676732
150,0.3029371711836271
150,0.11979654768509163
150,0.18139155631176784
150,0.18353978280592848
150,0.07770040497725551
150,0.11846111611082835
150,0.0623038391796759
150,0.14411674983946235
150,0.1536269086906772
150,0.06559946558296112
150,0.21624725599158198
150,0.15652279267429958
150,0.1881877618794032
150,0.12514825887281789
150,0.13666019608854743
150,0.22556088637951016
150,0.19410255708096982
150,0.14725500991714816
150,0.29182186434945184
150,0.16991008765762308
150,0.2924518515342493
150,0.13772355662808689
150,0.15490201847679722
150,0.13908131592110645
150,0.15502502432325344
150,0.3070536745685793
150,0.1745346916495709
150,0.153414308409811
150,0.1583416951688174
150,0.14246757473121507
150,0.0824307208764418
150,0.0701776727686363
150,0.056006871550399524
150,0.11687354764657781
150,0.09351085605666073
150,0.05052027962138684
150,0.22186345658708087
150,0.11566681755590326
150,0.11221498665555066
150,0.07515272098227209
150,0.14192285857576442
150,0.13048698154574104
150,0.10702632564774528
150,0.18694498793131814
150,0.1445148676447689
150,0.202998161051029
150,0.22689933073008936
150,0.06807453514278566
150,0.13243899918160543
150,0.16969858178258923
150,0.16822926561227633
150,0.13006908170179865
150,0.08427071593198342
150,0.16314708382326396
150,0.1184102955387418
150,0.17925481736759702
150,0.20090071961171554
150,-0.021212035138717448
150,0.1557578487994196
150,0.17321981359081287
150,0.1891529140933146
150,0.19368448913370476
150,0.07966185750329147
150,0.14152601219227567
150,0.21832076502493827
165,0.1451607306915823
165,0.03775575899934399
165,0.07562669576822847
165,0.14982423384084986
165,0.174919250743012
165,0.1751930138364838
165,0.171622692395102
165,0.1448481583913233
165,0.20634891748925277
165,0.19785138756455745
165,0.1765323065487713
165,0.06706875833073644
165,0.29440501764146665
165,0.21149881508884286
165,0.1407272180935778
165,0.10058946912538647
165,0.17265764112522394
165,0.15305792182518327
165,0.1265684893549313
165,0.25156603694306656
165,0.10419609030733003
165,0.09771764840490962
165,0.12992075619902085
165,0.05769607598611764
165,0.1781924166578556
165,0.10311553836740867
165,0.2264499690435807
165,0.14591094706540175
165,0.18016249667156983
165,0.1217563763673835
165,0.22588609378377147
165,0.15026614288972448
165,0.12639736117733438
165,0.15841650694667872
165,0.16742828264821133
165,0.16953499721168355
165,0.21575440528472
165,0.1419592590407601
165,0.14784619351930756
165,0.190985097725564
165,0.24971671315130592
165,0.09174378529201847
165,0.2762098438498004
165,0.1162144878221799
165,0.24360250722478827
165,0.1249600523097691
165,0.06823553857451163
165,0.1955624837471455
165,0.3280765108586303
165,0.0828347357246001
165,0.17945765923757268
165,0.14523647037959442
165,0.028809546165125963
165,0.14570411360174113
165,-0.02127184057203815
165,0.16013873392666206
165,0.19002056362502817
165,0.16817911952266137
165,0.17362954025995234
165,0.2766920253454386
165,0.06127140620524702
165,0.25732351071665216
165,0.24997799055080255
165,0.05502192669057786
165,0.16368719222571115
165,0.16244572213191055
165,0.15640279058098383
165,0.1431782282508328
165,0.16157746610633342
165,0.11750399899561184
165,0.25429367284084137
165,0.19157803985891989
165,0.12734037930654382
165,0.21658992221739984
165,0.11313390868026145
165,0.06883359979262414
165,0.18783060526998452
165,0.07790022320341594
165,0.14236313497683833
165,0.15359231378741178
165,0.1679669407005723
165,0.16141712077339262
165,0.15402953480224316
165,0.14638055084733176
165,0.1382728754772121
165,0.17347582203623088
165,-0.018019284286974756
165,0.43040400953020985
165,0.21323778294796875
165,0.15228460163077912
165,0.17679137884108012
165,0.15557653371732397
165,0.15688515793240432
165,0.3338275428653488
165,0.21877338843135322
165,0.2014038953098557
165,0.2476980334860532
165,0.20334389475308046
165,0.11253443940904868
165,0.08332325777033316
180,0.08066588154769437
180,0.1320708384923624
180,0.12263100028376817
180,0.12594161758189487
180,0.11770677746065923
180,0.11655264998851521
180,0.14052687256589974
180,0.09664679612387835
180,0.14230940014502635
180,0.08738995494510172
180,0.17831088531010447
180,0.12931964872207144
180,0.21687807052430402
180,0.2041458997793458
180,0.13252115948146734
180,0.1554409898746246
180,0.22823468030728514
180,0.17087674853156246
180,0.1506070806461206
180,0.19630302636981858
180,0.16095785035055565
180,0.18167010916495274
180,-0.011869271163123243
180,0.15132990921020992
180,0.15346175555228017
180,0.15579213417057422
180,0.03328743181488901
180,0.1184533501328054
180,0.16824721280407004
180,0.1542248208585735
180,0.14013320756992426
180,0.07372997014843019
180,0.15430954520071324
180,0.11191711919459109
180,0.10353250901309659
180,0.1442559260615179
180,0.2825317511491067
180,0.15968434831041534
180,0.11920215984070659
180,0.11598281054429625
180,0.1515721809902005
180,0.14139322554756972
180,0.1597020259699601
180,0.20520044938460927
180,0.12518767145475715
180,0.1008250359275428
180,0.2215498003869014
180,0.140081620965043
180,0.0810596108268724
180,0.13925290415475045
180,0.13496223184425274
180,0.15139764600697006
180,0.16959437402168148
180,0.16411901967433706
180,-0.044542129152379525
180,0.03224957719624319
180,0.1550411244004596
180,0.20462973861713604
180,0.10219682662271738
180,0.1464530660355843
180,0.12115918128522644
180,0.07883107154443254
180,0.138824387368073
180,0.16745582891399596
180,0.1749116463942523
180,0.08796177917546517
180,0.15996640829073733
180,0.15059037756467783
180,0.11732444624510958
180,0.2051623662630113
180,0.1560375529691597
180,-0.027264405097996953
180,0.10804894777759753
180,0.20491340847420247
180,0.17721024783053632
180,0.22820350197863784
180,0.1306780171495037
180,0.12252156913548037
180,0.1862226525285683
180,0.16308270795569352
180,0.18786909847700106
180,0.18576843277504074
180,0.15667206179838444
180,0.1254663424547622
180,0.22043526436565175
180,0.2308881198724463
180,0.17750140412049514
180,0.21852930615503835
180,0.17375192226449018
180,0.23770981373155659
180,0.16484035898635332
180,0.16773655489805195
180,0.05632093306469053
180,0.12416632417397046
180,0.13734021072225552
180,0.153990899390669
180,0.1509878458543493
180,0.1438740430456054
180,0.15093393739855498
180,0.15339064357760696
195,0.24246803663131689
195,0.22435123444972402
195,0.128370985340335
195,0.16471879188360658
195,0.17906354217246964
195,0.16304167753005328
195,0.1583277064282386
195,0.10397375154079072
195,0.1373193086532612
195,0.14979832416418543
195,0.18778617059857433
195,0.21557517449469837
195,0.16204373191442262
195,0.19912519105432172
195,0.1872250296072917
195,0.18849679271313588
195,0.09359365910860426
195,0.17016270152951543
195,0.15899803665735737
195,0.1529743000818348
195,0.13308921201774931
195,0.170958711303675
195,0.22662531753006823
195,0.1310083346237626
195,0.1921750204543519
195,0.13498481562722064
195,0.1474077834738466
195,0.2574614739115017
195,0.1561765460185135
195,0.08762555819939986
195,0.14564569895352147
195,0.20219401320633099
195,0.11758607649767493
195,0.18700463874192222
195,0.22468633200239527
195,0.13978145751378335
195,0.24487935720304574
195,0.14840574605863863
195,0.1866535155776229
195,0.17851002033200303
195,0.11738253428030103
195,0.06705916393285655
195,0.13830356766220175
195,0.13556542944683825
195,0.20723863174533375
195,0.13334048968808557
195,0.08074162893428034
195,0.2323306173190041
195,0.16902375882704518
195,0.21250782426143033
195,0.10216425497969132
195,0.15475902969163574
195,0.19296453143230666
195,0.12172469739886549
195,0.04261843752083304
195,0.07478157220462532
195,0.2506054620700693
195,0.15200243435434968
195,0.21932625911605558
195,0.13481502501605552
195,0.19487676289662434
195,0.17986571211261942
195,0.16090822358612974
195,0.24021313171622477
195,0.09310940747744713
195,0.2999074215041457
195,0.11117400885662504
195,0.22088516771829714
195,0.06690385217321287
195,0.14817185570488547
195,0.17028146219018497
195,0.05541185181767614
195,0.13409075095695747
195,0.16092584237782212
195,0.24547366593310366
195,0.014330716375166305
195,0.16280895216026936
195,0.16876932419263344
195,0.19904083917070478
195,0.10101516759036736
195,0.11042884585359164
195,0.1790692379216354
195,0.05845910096143019
195,0.18197987661479492
195,0.13646400939054354
195,0.17624613312424828
195,0.15035942844781094
195,0.2513717591369964
195,0.0873382554207589
195,0.15707913675828228
195,0.17396208061130358
195,0.15579922971953222
195,0.17249713994020124
195,0.1976315742588155
195,0.1681382776350677
195,0.10018171243193709
195,0.10305603341056484
195,0.056289917991371743
195,0.14386013375955017
195,0.07349200696824143
210,0.18103974269724285
210,0.1300482167534191
210,0.042735444226964
210,0.1912055214403127
210,0.20903522407735578
210,0.18652133240351976
210,0.09546145953110759
210,0.16284802564350465
210,0.08307589864804305
210,0.2743442784305555
210,0.10890111652759468
210,0.15236378544078102
210,0.19463286888684705
210,0.09821594982160611
210,0.18617882689483778
210,0.14556515368094783
210,0.189745133773298
210,0.2378896027725911
210,0.13552108513531227
210,0.30288521461149465
210,0.09510795378725984
210,0.08191742677980937
210,0.11286496569311912
210,0.11352444366613665
210,0.1605045574602512
210,0.1662191297019157
210,0.1363712307176419
210,0.20766862359182878
210,0.12587889142981698
210,0.12331594824714395
210,0.16377986005613432
210,0.10775033053494266
210,0.16667385958880898
210,0.22524291504368069
210,0.14798243465145589
210,0.1645071486747464
210,0.2039023507209404
210,0.13459173592617907
210,0.15371483784353807
210,0.2679965406235464
210,0.18025414127759096
210,0.1717606778180533
210,-0.018085137539749923
210,0.12224452061481773
210,0.17686507236884313
210,0.1518159267969728
210,0.08154041645461815
210,0.14814209806193285
210,0.11450125716664097
210,0.1334350074267873
210,0.1643319339750518
210,0.24481930868423613
210,0.022919891108621818
210,0.19525167209511782
210,0.1610874359615264
210,0.22590699566608738
210,0.14853095891691676
210,0.16786670932396686
210,0.10832023880123917
210,0.2672902148932666
210,0.14974016425434541
210,0.1622836913725062
210,0.2092425817206682
210,0.12678385969537662
210,0.07953605060007582
210,0.16840284489061297
